id,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,condition,grade,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,yr_sold,yr_since_renovation,yr_since_built
1336800240,1750000.0,6,3.0,3510,5760,2.5,0.0,4,10,0.0,1906,0.0,98112,47.6263,-122.31200000000001,2014,108.0,108
3830200140,335000.0,3,1.75,2010,9417,1.0,0.0,4,8,510.0,1967,0.0,98030,47.37300000000001,-122.185,2014,47.0,47
2473510260,460000.0,5,2.5,3390,9760,1.0,0.0,5,8,0.0,1978,0.0,98058,47.4462,-122.137,2014,36.0,36
5056500260,440000.0,4,2.25,2160,8119,1.0,0.0,3,8,1080.0,1966,0.0,98006,47.5443,-122.177,2014,48.0,48
8682280260,412250.0,2,2.0,1300,2983,1.0,0.0,3,8,0.0,2006,0.0,98053,47.703,-122.015,2015,9.0,9
7338000800,185000.0,3,1.5,1280,4031,2.0,0.0,4,6,0.0,1985,0.0,98002,47.3342,-122.215,2014,29.0,29
3260701160,286500.0,3,2.0,1840,8140,1.0,0.0,4,7,800.0,1975,0.0,98003,47.3106,-122.325,2015,40.0,40
3793500510,422000.0,4,2.5,3200,6691,2.0,0.0,3,7,0.0,2002,0.0,98038,47.367,-122.031,2015,13.0,13
9485950340,408000.0,3,2.25,2800,35362,2.0,0.0,3,9,0.0,1985,0.0,98042,47.3507,-122.089,2015,30.0,30
2011400662,306500.0,2,1.0,1390,19988,1.0,0.0,4,7,0.0,1949,0.0,98198,47.3985,-122.321,2014,65.0,65
6699940320,359900.0,4,2.5,2600,5188,2.0,0.0,3,8,0.0,2005,0.0,98038,47.3451,-122.04,2015,10.0,10
6134500070,560000.0,3,2.5,1960,6058,2.0,0.0,3,8,0.0,2002,0.0,98053,47.6319,-122.007,2014,12.0,12
8807810890,259875.0,3,1.0,1250,21303,1.0,0.0,3,6,0.0,1970,0.0,98053,47.6625,-122.059,2014,44.0,44
8807810890,385000.0,3,1.0,1250,21303,1.0,0.0,3,6,0.0,1970,0.0,98053,47.6625,-122.059,2014,44.0,44
6453300055,188000.0,1,1.0,550,16345,1.0,0.0,3,4,0.0,1945,0.0,98106,47.5181,-122.339,2014,69.0,69
1118001820,1140000.0,4,3.25,2500,5801,1.5,0.0,3,8,540.0,1926,0.0,98112,47.632,-122.29,2014,88.0,88
8570900023,255000.0,3,1.0,1250,10094,1.0,0.0,4,6,0.0,1927,0.0,98045,47.4987,-121.781,2014,87.0,87
629000510,1190000.0,4,2.75,3020,8622,2.0,0.0,3,9,0.0,1976,2003.0,98004,47.5866,-122.20100000000001,2014,11.0,38
2028701000,635200.0,4,1.75,1640,4240,1.0,0.0,5,7,720.0,1921,0.0,98117,47.6766,-122.368,2014,93.0,93
7147400045,355000.0,3,1.75,1870,8250,2.0,0.0,3,7,0.0,1956,1979.0,98188,47.445,-122.285,2015,36.0,59
3180100023,544000.0,3,2.5,1760,1755,3.5,0.0,3,8,0.0,1998,0.0,98105,47.6688,-122.279,2015,17.0,17
1032000079,402000.0,3,1.5,1320,3145,2.0,0.0,3,7,0.0,1998,0.0,98144,47.5909,-122.29700000000001,2015,17.0,17
7010700860,575000.0,4,1.5,1430,4163,1.5,0.0,3,7,0.0,1910,0.0,98199,47.6606,-122.397,2014,104.0,104
5547500070,216000.0,3,1.75,1580,9705,1.0,0.0,4,7,0.0,1977,0.0,98042,47.3819,-122.09,2014,37.0,37
7237501040,1200000.0,4,3.5,4170,9748,2.0,0.0,3,11,0.0,2004,0.0,98059,47.528,-122.132,2014,10.0,10
7284900030,850000.0,4,3.25,3090,6744,2.0,0.0,3,9,0.0,1923,2015.0,98177,47.768,-122.38799999999999,2014,-1.0,91
3277801646,238000.0,3,2.0,1020,1204,2.0,0.0,3,7,300.0,2004,0.0,98126,47.5445,-122.376,2014,10.0,10
8722101370,625000.0,4,1.75,2180,4431,1.5,0.0,3,8,160.0,1912,0.0,98112,47.636,-122.302,2015,103.0,103
2436200200,1110000.0,5,3.25,3350,4000,2.0,0.0,4,8,840.0,1997,0.0,98105,47.6645,-122.291,2014,17.0,17
2716600273,820000.0,3,2.5,2510,5503,2.0,0.0,3,9,0.0,1995,0.0,98136,47.5419,-122.383,2014,19.0,19
1795700030,355000.0,3,2.5,1880,5290,1.0,0.0,3,8,630.0,1974,0.0,98108,47.5401,-122.3,2014,40.0,40
9421500160,495000.0,4,1.5,1810,7998,1.0,0.0,3,8,600.0,1960,0.0,98125,47.726000000000006,-122.29700000000001,2015,55.0,55
4139910030,1300000.0,5,2.5,4170,33310,2.0,0.0,4,11,0.0,1991,0.0,98006,47.5455,-122.126,2015,24.0,24
3080000030,398750.0,3,2.5,2230,4000,2.0,0.0,3,7,0.0,1954,0.0,98144,47.5801,-122.306,2014,60.0,60
2568200070,835000.0,4,2.5,3650,7784,2.0,0.0,3,9,0.0,2006,0.0,98052,47.7066,-122.101,2014,8.0,8
1546600565,705000.0,6,2.75,2830,10579,1.0,0.0,4,8,1400.0,1967,0.0,98005,47.636,-122.171,2014,47.0,47
9187200045,625000.0,4,1.5,2120,5000,2.0,0.0,4,8,0.0,1900,0.0,98122,47.6024,-122.296,2015,115.0,115
8078450340,550000.0,4,2.5,2090,6926,2.0,0.0,3,8,0.0,1990,0.0,98074,47.6339,-122.022,2015,25.0,25
9297301535,540000.0,3,1.5,2600,5085,1.0,0.0,4,7,1200.0,1940,0.0,98126,47.5659,-122.376,2014,74.0,74
6431000196,519000.0,2,1.0,830,2820,1.0,0.0,4,7,0.0,1920,0.0,98103,47.68899999999999,-122.34700000000001,2014,94.0,94
9406520260,311000.0,4,2.5,1975,8734,2.0,0.0,3,7,0.0,1996,0.0,98038,47.363,-122.03399999999999,2015,19.0,19
9510900140,305000.0,4,2.5,1900,7000,1.0,0.0,2,7,480.0,1968,0.0,98023,47.3092,-122.376,2015,47.0,47
7932600140,395000.0,4,2.75,2640,35070,1.5,0.0,3,8,0.0,1963,0.0,98058,47.4242,-122.181,2014,51.0,51
7864500140,275000.0,4,1.5,1610,6923,1.0,0.0,3,6,600.0,1969,0.0,98198,47.3747,-122.306,2014,45.0,45
3629960550,450000.0,3,3.25,1770,1863,2.0,0.0,3,8,340.0,2003,0.0,98029,47.5478,-122.005,2014,11.0,11
2239000016,324000.0,2,1.0,1070,6000,1.0,0.0,3,7,0.0,1955,0.0,98133,47.7307,-122.33200000000001,2014,59.0,59
1069000070,2800000.0,5,3.25,4590,12793,2.0,0.0,5,11,1000.0,1928,0.0,98199,47.6453,-122.41,2015,87.0,87
1972201550,565000.0,4,1.0,1540,2452,1.5,0.0,4,7,0.0,1906,0.0,98103,47.6522,-122.348,2014,108.0,108
5469000140,373000.0,4,1.75,1590,7920,2.0,0.0,4,7,0.0,1960,0.0,98133,47.7456,-122.336,2014,54.0,54
7871500685,613000.0,2,2.0,1170,1890,1.5,0.0,4,8,0.0,1927,0.0,98119,47.6402,-122.37100000000001,2014,87.0,87
7214820200,614000.0,4,2.25,2880,9996,1.0,0.0,4,8,960.0,1981,0.0,98072,47.7584,-122.14299999999999,2014,33.0,33
6072300800,595000.0,4,1.75,2510,8989,1.0,0.0,4,8,830.0,1964,0.0,98006,47.5569,-122.17200000000001,2015,51.0,51
6817801040,440000.0,2,1.0,1280,12086,1.0,0.0,3,7,430.0,1983,0.0,98074,47.63399999999999,-122.03299999999999,2014,31.0,31
6117500160,425000.0,3,1.5,1570,12412,1.0,0.0,3,8,0.0,1954,0.0,98166,47.438,-122.34899999999999,2015,61.0,61
5100401516,407000.0,2,1.0,740,6380,1.0,0.0,3,6,0.0,1912,0.0,98115,47.6929,-122.318,2014,102.0,102
6751100125,472000.0,3,1.5,1740,9038,1.0,0.0,4,7,0.0,1955,0.0,98007,47.5897,-122.13600000000001,2014,59.0,59
2771602420,472000.0,3,2.5,1180,1262,3.0,0.0,3,8,0.0,2010,0.0,98119,47.6381,-122.375,2014,4.0,4
3585900045,1250000.0,5,2.75,2960,28300,1.0,0.0,4,9,800.0,1959,0.0,98177,47.7606,-122.37,2014,55.0,55
2492200055,412000.0,3,1.75,1880,5752,1.0,0.0,4,7,940.0,1945,0.0,98126,47.5354,-122.37799999999999,2014,69.0,69
461004730,717000.0,3,1.0,1150,5000,1.0,0.0,3,8,0.0,1959,2015.0,98117,47.6805,-122.369,2015,0.0,56
4038000055,425000.0,3,1.0,1320,7076,1.0,0.0,4,7,0.0,1959,0.0,98008,47.6131,-122.12299999999999,2014,55.0,55
4338800685,299999.0,4,2.0,1640,7200,1.0,0.0,5,6,820.0,1944,0.0,98166,47.4791,-122.34700000000001,2014,70.0,70
2215901230,254000.0,3,2.0,1470,7694,1.0,0.0,4,7,0.0,1992,0.0,98038,47.3539,-122.054,2015,23.0,23
2730000270,178500.0,3,1.0,900,10511,1.0,0.0,4,6,0.0,1961,0.0,98001,47.2883,-122.272,2015,54.0,54
2397100560,800000.0,3,1.75,1510,3600,1.0,0.0,5,8,280.0,1910,0.0,98119,47.6387,-122.363,2014,104.0,104
5100403754,420000.0,3,1.0,1440,5623,1.0,0.0,4,6,720.0,1922,0.0,98115,47.69600000000001,-122.319,2014,92.0,92
5634500891,319900.0,2,1.0,1380,9251,1.0,0.0,3,7,0.0,1940,0.0,98028,47.7486,-122.249,2015,75.0,75
3834000004,350000.0,2,1.5,1150,7552,1.0,0.0,3,7,0.0,1944,0.0,98125,47.7298,-122.286,2015,71.0,71
5569700075,968000.0,6,2.75,3610,17580,1.0,0.0,5,9,1540.0,1959,0.0,98075,47.5739,-122.069,2014,55.0,55
476000338,491000.0,3,2.0,1250,1306,3.0,0.0,3,7,0.0,2000,0.0,98107,47.6705,-122.39,2015,15.0,15
3299610260,948000.0,3,2.5,3510,9824,2.0,0.0,3,9,0.0,2002,0.0,98075,47.5635,-122.03200000000001,2015,13.0,13
4441300075,900000.0,3,2.5,2260,9577,2.0,0.0,3,8,560.0,1925,2004.0,98117,47.6928,-122.399,2014,10.0,89
1796200140,270000.0,3,1.75,2840,9800,1.0,0.0,4,7,1420.0,1977,0.0,98042,47.3516,-122.119,2015,38.0,38
5029451230,198000.0,3,1.5,1430,7347,1.0,0.0,3,7,610.0,1980,0.0,98023,47.2927,-122.369,2014,34.0,34
2523039282,250000.0,2,1.0,1420,21158,1.0,0.0,3,7,0.0,1953,0.0,98166,47.4594,-122.359,2014,61.0,61
3629971290,615000.0,4,2.5,2120,3720,2.0,0.0,3,8,0.0,2004,0.0,98029,47.5526,-121.994,2014,10.0,10
8078350520,550000.0,3,2.5,2080,7749,2.0,0.0,3,8,0.0,1988,0.0,98029,47.5723,-122.021,2014,26.0,26
3395380200,190000.0,2,2.5,1370,3438,2.0,0.0,3,7,0.0,1987,0.0,98188,47.4606,-122.28299999999999,2014,27.0,27
1687910200,629000.0,4,2.25,1900,11171,1.0,0.0,3,8,620.0,1984,0.0,98006,47.56100000000001,-122.126,2014,30.0,30
3818700016,434000.0,3,1.75,1660,8301,1.0,0.0,5,7,0.0,1955,0.0,98028,47.7647,-122.26299999999999,2014,59.0,59
9842300036,415885.0,3,1.0,1310,4163,1.0,0.0,4,7,0.0,1964,0.0,98126,47.5301,-122.381,2014,50.0,50
4206901550,550000.0,3,2.5,1840,3035,1.0,0.0,3,7,0.0,1926,0.0,98105,47.6557,-122.32700000000001,2014,88.0,88
3878900681,272000.0,1,0.75,1040,6034,1.0,0.0,3,7,460.0,1991,0.0,98178,47.5078,-122.251,2015,24.0,24
2195700270,665000.0,3,2.5,2610,35000,2.0,0.0,3,10,0.0,1988,0.0,98072,47.7377,-122.101,2014,26.0,26
2824059128,510000.0,3,2.0,1990,7405,1.0,0.0,5,7,0.0,1971,0.0,98006,47.5421,-122.17200000000001,2014,43.0,43
7635801370,530000.0,3,2.0,3080,17700,1.0,0.0,4,8,1340.0,1965,0.0,98166,47.4695,-122.366,2014,49.0,49
1775910270,355000.0,3,1.0,1200,16000,1.0,0.0,3,7,0.0,1970,0.0,98072,47.7452,-122.101,2014,44.0,44
5245400030,255000.0,4,1.0,1250,9102,1.0,0.0,3,7,0.0,1955,0.0,98148,47.4258,-122.32700000000001,2015,60.0,60
2600400030,790000.0,4,2.75,2640,9000,2.0,0.0,3,10,0.0,1990,0.0,98052,47.6481,-122.125,2014,24.0,24
3860900111,695000.0,5,1.75,1790,9335,2.0,0.0,5,8,0.0,1952,0.0,98004,47.5945,-122.20100000000001,2014,62.0,62
9558800030,255000.0,2,2.0,1140,8400,1.0,0.0,2,7,0.0,1954,0.0,98148,47.4351,-122.335,2014,60.0,60
255000270,410000.0,3,2.25,1790,5794,1.5,0.0,3,7,410.0,1985,0.0,98072,47.7477,-122.171,2014,29.0,29
3526039074,650000.0,4,2.75,1910,16532,1.0,0.0,4,7,490.0,1940,0.0,98117,47.6952,-122.39,2014,74.0,74
4083304355,675000.0,4,1.75,1530,3615,1.5,0.0,4,7,0.0,1913,0.0,98103,47.6529,-122.334,2015,102.0,102
6840701610,332888.0,2,2.5,1050,1029,2.0,0.0,3,8,100.0,2007,0.0,98122,47.6018,-122.29899999999999,2014,7.0,7
2212200270,300000.0,3,1.75,1730,6900,1.0,0.0,4,7,600.0,1976,0.0,98031,47.3915,-122.18799999999999,2015,39.0,39
2203500140,320000.0,4,1.5,1100,11824,1.0,0.0,4,7,0.0,1954,0.0,98006,47.5704,-122.141,2014,60.0,60
9353301070,342500.0,5,2.25,2100,10726,1.0,0.0,4,7,1050.0,1963,0.0,98059,47.4922,-122.134,2015,52.0,52
1326059185,752875.0,4,2.5,2800,72309,2.0,0.0,3,9,0.0,1992,0.0,98072,47.7432,-122.11200000000001,2015,23.0,23
46100350,1730000.0,5,3.5,5000,26540,2.0,0.0,3,10,1590.0,2008,0.0,98040,47.5665,-122.21,2014,6.0,6
7987400316,255000.0,1,0.5,880,1642,1.0,0.0,3,6,380.0,1910,0.0,98126,47.5732,-122.37200000000001,2014,104.0,104
3971702325,244000.0,3,2.5,1470,9337,2.0,0.0,3,7,0.0,1991,0.0,98155,47.7651,-122.323,2014,23.0,23
7419500200,1420000.0,5,3.25,3950,11438,2.0,0.0,3,10,520.0,2006,0.0,98033,47.6898,-122.189,2015,9.0,9
923049468,218000.0,3,1.0,980,12812,1.0,0.0,3,7,0.0,1956,0.0,98168,47.4892,-122.306,2014,58.0,58
5589300435,359000.0,4,1.0,2180,10617,1.5,0.0,3,7,0.0,1950,0.0,98155,47.7522,-122.307,2014,64.0,64
3303990030,840000.0,4,2.75,3040,13559,2.0,0.0,3,11,0.0,2003,0.0,98059,47.522,-122.149,2014,11.0,11
2926069083,900000.0,5,3.75,4130,226076,2.0,0.0,3,9,960.0,1985,0.0,98077,47.715,-122.065,2014,29.0,29
3622059157,205000.0,4,1.75,1850,65340,1.5,0.0,4,7,0.0,1972,0.0,98042,47.3468,-122.11,2014,42.0,42
5466350160,205000.0,3,2.5,1600,7295,2.0,0.0,2,7,0.0,1993,0.0,98042,47.3904,-122.165,2015,22.0,22
4174600262,500000.0,2,1.5,2070,5432,2.0,0.0,3,7,700.0,1951,0.0,98108,47.5571,-122.29899999999999,2015,64.0,64
9477940390,510000.0,4,2.5,3180,5405,2.0,0.0,3,7,0.0,2001,0.0,98059,47.4905,-122.14,2015,14.0,14
1126069045,1140000.0,6,4.25,6900,244716,2.0,0.0,4,9,2080.0,2002,0.0,98077,47.7506,-122.012,2014,12.0,12
6096500105,1550000.0,4,2.25,2640,3000,2.0,0.0,3,7,560.0,1908,0.0,98109,47.6313,-122.344,2015,107.0,107
2923069037,210000.0,3,1.5,1920,61014,1.0,0.0,3,6,0.0,1953,0.0,98038,47.4446,-122.074,2014,61.0,61
5649300160,597500.0,3,1.75,2030,32565,1.0,0.0,3,8,430.0,1981,0.0,98052,47.7112,-122.098,2014,33.0,33
3121059036,400000.0,2,1.0,1140,101529,1.5,0.0,3,6,0.0,1932,0.0,98092,47.2592,-122.228,2014,82.0,82
6136900045,412000.0,3,1.0,1660,6992,1.0,0.0,5,7,400.0,1952,0.0,98155,47.7576,-122.318,2014,62.0,62
2426039247,299950.0,2,1.5,1390,1756,3.0,0.0,3,7,0.0,2005,0.0,98133,47.7274,-122.35700000000001,2015,10.0,10
8818400340,1080000.0,4,3.0,2490,4325,1.5,0.0,3,8,800.0,1922,2003.0,98105,47.6628,-122.32600000000001,2015,12.0,93
7429000240,422500.0,4,2.5,2550,8824,2.0,0.0,3,9,0.0,1990,0.0,98031,47.3979,-122.212,2014,24.0,24
3888100030,410000.0,3,2.0,1270,10227,1.0,0.0,4,6,0.0,1968,0.0,98033,47.6876,-122.16799999999999,2014,46.0,46
5699000070,1400000.0,4,3.25,2980,7000,2.0,0.0,3,10,840.0,1900,2014.0,98144,47.5933,-122.292,2014,0.0,114
8731982470,245000.0,3,2.0,1470,8000,1.0,0.0,4,8,0.0,1974,0.0,98023,47.3191,-122.385,2014,40.0,40
6899990200,720000.0,4,3.0,3550,12327,1.5,0.0,4,10,1370.0,1990,0.0,98011,47.7533,-122.205,2014,24.0,24
4154300505,315000.0,2,1.0,780,7200,1.0,0.0,2,6,0.0,1935,0.0,98118,47.5609,-122.279,2014,79.0,79
9268710140,191950.0,2,2.5,1390,1302,2.0,0.0,3,7,0.0,1987,0.0,98003,47.3081,-122.329,2015,28.0,28
9290860140,455000.0,4,2.5,2440,5001,2.0,0.0,3,8,0.0,2005,0.0,98056,47.5108,-122.193,2014,9.0,9
5708500270,523000.0,3,1.5,1260,3135,1.5,0.0,3,8,0.0,1931,0.0,98116,47.5755,-122.38799999999999,2014,83.0,83
16000200,250000.0,3,2.25,1640,4420,2.0,0.0,4,7,0.0,1918,0.0,98002,47.31100000000001,-122.21,2014,96.0,96
1352300520,294000.0,3,3.0,1670,4120,1.5,0.0,3,7,530.0,1929,2012.0,98055,47.4881,-122.199,2015,3.0,86
5207200160,490000.0,3,2.25,2380,6000,1.0,0.0,3,8,340.0,1961,0.0,98115,47.6955,-122.275,2014,53.0,53
9284800844,310000.0,4,1.0,1030,5750,1.0,0.0,3,7,0.0,1971,0.0,98126,47.553000000000004,-122.37,2014,43.0,43
5602000105,265000.0,3,1.5,1560,10489,1.0,0.0,5,7,0.0,1961,0.0,98022,47.2048,-121.999,2014,53.0,53
3585220340,402000.0,4,1.75,1640,10500,1.0,0.0,4,7,630.0,1968,0.0,98052,47.6933,-122.116,2014,46.0,46
220069083,705000.0,2,2.5,2200,188200,1.0,0.0,3,8,0.0,2007,0.0,98022,47.2458,-122.00200000000001,2014,7.0,7
5104531290,589450.0,4,2.5,3190,7941,2.0,0.0,3,10,0.0,2005,0.0,98038,47.353,-122.00200000000001,2014,9.0,9
8125200273,219950.0,3,1.5,1200,8404,1.0,0.0,3,7,0.0,1964,0.0,98188,47.4482,-122.26899999999999,2014,50.0,50
3176600105,750000.0,3,2.25,2250,5301,2.0,0.0,4,8,740.0,1975,0.0,98115,47.6741,-122.271,2014,39.0,39
6821101275,478000.0,2,1.75,1960,6000,1.0,0.0,4,7,980.0,1904,0.0,98199,47.6531,-122.40100000000001,2014,110.0,110
5379802090,170000.0,3,1.0,1250,7015,1.0,0.0,3,7,0.0,1958,0.0,98188,47.4548,-122.29,2014,56.0,56
3211240320,489950.0,4,2.25,2640,31941,1.0,0.0,4,9,0.0,1986,0.0,98092,47.3099,-122.116,2014,28.0,28
486000520,1370000.0,2,2.25,2460,16940,1.5,0.0,4,9,530.0,1936,0.0,98117,47.6792,-122.404,2014,78.0,78
705710640,319950.0,3,2.5,1700,7000,2.0,0.0,3,7,0.0,1996,0.0,98038,47.3798,-122.025,2015,19.0,19
2185000685,208417.0,2,1.0,840,4200,1.0,0.0,3,5,0.0,1938,0.0,98108,47.5292,-122.316,2014,76.0,76
7518502030,410000.0,4,2.0,1900,5100,1.0,0.0,3,6,950.0,1914,1973.0,98117,47.6767,-122.38,2014,41.0,100
4078300024,590000.0,4,2.75,2160,4205,1.0,0.0,3,7,1080.0,1969,0.0,98125,47.7081,-122.27600000000001,2014,45.0,45
6071400710,648000.0,3,1.75,1610,10229,1.0,0.0,5,8,0.0,1961,0.0,98006,47.553000000000004,-122.17399999999999,2015,54.0,54
4136950200,255000.0,3,2.5,1720,6194,2.0,0.0,3,8,0.0,1998,0.0,98092,47.2624,-122.221,2014,16.0,16
9527300200,465000.0,4,2.75,2190,3267,2.0,0.0,3,8,0.0,2004,0.0,98072,47.7751,-122.16799999999999,2014,10.0,10
6071000310,622000.0,4,1.75,3020,10714,1.0,0.0,5,8,1510.0,1958,0.0,98006,47.56,-122.181,2015,57.0,57
9183702220,306000.0,3,1.75,1980,9800,1.0,0.0,3,7,0.0,1991,0.0,98030,47.3745,-122.22399999999999,2014,23.0,23
369000045,617000.0,3,2.5,1880,5500,2.0,0.0,4,7,0.0,1947,2007.0,98199,47.657,-122.39299999999999,2014,7.0,67
2826049117,438750.0,3,1.75,1610,6480,1.0,0.0,4,7,0.0,1947,0.0,98125,47.7137,-122.307,2014,67.0,67
811000055,1280000.0,4,3.0,3260,4500,2.0,0.0,3,9,960.0,1930,2014.0,98109,47.6314,-122.353,2014,0.0,84
7154200070,995000.0,5,3.25,3970,8029,2.0,0.0,3,9,1000.0,1979,0.0,98177,47.7764,-122.385,2014,35.0,35
2303900045,1580000.0,4,2.5,4570,74487,2.0,0.0,5,12,0.0,1948,1985.0,98177,47.7282,-122.37200000000001,2014,29.0,66
1254200045,635000.0,5,2.75,2620,5500,1.5,0.0,3,7,910.0,1911,0.0,98117,47.6806,-122.38799999999999,2015,104.0,104
8731730710,215000.0,3,1.0,1180,9000,1.0,0.0,4,7,0.0,1970,0.0,98031,47.39,-122.166,2014,44.0,44
9528104109,530000.0,3,2.5,1365,1090,3.0,0.0,3,7,50.0,2003,0.0,98115,47.6776,-122.324,2014,11.0,11
3298700012,295000.0,2,1.0,720,4125,1.0,0.0,4,6,0.0,1943,0.0,98106,47.5245,-122.354,2015,72.0,72
7967700570,245000.0,3,2.25,1350,6775,1.0,0.0,3,7,420.0,1981,0.0,98032,47.3593,-122.289,2015,34.0,34
1402200140,400000.0,6,2.5,3060,17112,1.0,0.0,4,8,0.0,1967,0.0,98058,47.4379,-122.146,2015,48.0,48
3797300140,303000.0,3,2.75,1850,8820,2.0,0.0,4,8,0.0,1993,0.0,98022,47.1928,-122.01,2014,21.0,21
2481200140,330000.0,3,1.75,1320,9675,1.5,0.0,4,7,0.0,1970,0.0,98024,47.5695,-121.902,2014,44.0,44
3582900310,700000.0,3,1.75,1990,13000,2.0,0.0,3,9,0.0,1980,0.0,98028,47.7439,-122.262,2015,35.0,35
1352300990,126000.0,1,1.0,610,4400,1.0,0.0,3,5,0.0,1922,0.0,98055,47.4865,-122.197,2014,92.0,92
1525059074,850000.0,4,1.0,2500,35802,1.5,0.0,3,7,0.0,1955,0.0,98005,47.6488,-122.15299999999999,2014,59.0,59
3876000710,405000.0,3,2.0,1440,7425,1.0,0.0,4,7,0.0,1965,0.0,98034,47.7243,-122.185,2014,49.0,49
1994200260,869900.0,6,4.5,2750,4400,2.0,0.0,3,8,980.0,1987,0.0,98103,47.6883,-122.335,2014,27.0,27
1121000058,485000.0,3,1.75,1790,6775,1.0,0.0,3,8,0.0,1951,0.0,98126,47.5412,-122.37700000000001,2015,64.0,64
1407300012,400000.0,2,2.0,1050,1173,2.0,0.0,3,8,330.0,2004,0.0,98122,47.6181,-122.302,2015,11.0,11
1565930070,299950.0,3,2.5,1780,4650,2.0,0.0,3,7,0.0,2011,0.0,98038,47.386,-122.04700000000001,2014,3.0,3
3574900030,585000.0,4,2.5,2200,9099,2.0,0.0,3,8,0.0,1994,0.0,98034,47.733000000000004,-122.225,2015,21.0,21
5100401441,495000.0,4,2.0,1720,5413,2.0,0.0,3,7,250.0,1938,1980.0,98115,47.6929,-122.321,2015,35.0,77
3629940160,2200000.0,5,4.5,5840,17168,2.0,0.0,3,12,1270.0,2006,0.0,98029,47.5457,-121.991,2015,9.0,9
7715800390,447000.0,3,2.25,1520,14080,2.0,0.0,3,7,0.0,1984,0.0,98074,47.6273,-122.059,2014,30.0,30
1682000160,206000.0,3,1.0,1320,9239,1.0,0.0,4,7,0.0,1968,0.0,98092,47.312,-122.18299999999999,2015,47.0,47
952007055,500000.0,3,1.0,1070,4600,1.0,0.0,3,7,120.0,1930,0.0,98116,47.5627,-122.383,2014,84.0,84
3790700070,302500.0,4,2.5,1990,5511,2.0,0.0,3,8,0.0,1994,0.0,98030,47.3585,-122.191,2014,20.0,20
3134100023,1250000.0,4,4.25,4980,13000,2.0,0.0,3,9,1900.0,1982,0.0,98052,47.6406,-122.101,2014,32.0,32
1862400292,391000.0,2,1.0,890,5423,1.0,0.0,3,6,0.0,1946,0.0,98117,47.6966,-122.368,2014,68.0,68
4123800270,250000.0,3,2.0,1440,5457,2.0,0.0,3,7,0.0,1986,0.0,98038,47.3784,-122.046,2014,28.0,28
3448700070,435000.0,4,2.5,2440,5350,2.0,0.0,3,7,0.0,2003,0.0,98059,47.4891,-122.149,2014,11.0,11
9133600135,160000.0,4,2.25,1800,14722,1.0,0.0,3,7,360.0,1962,0.0,98055,47.4874,-122.223,2015,53.0,53
6163901913,451000.0,5,3.0,2260,6508,1.0,0.0,3,7,930.0,2003,0.0,98155,47.7508,-122.322,2014,11.0,11
1446403305,206000.0,2,1.0,810,7158,1.0,0.0,5,6,0.0,1944,0.0,98168,47.4882,-122.325,2014,70.0,70
59000445,590000.0,4,2.75,2240,5400,2.0,0.0,4,7,700.0,1940,0.0,98116,47.5785,-122.402,2014,74.0,74
7510700030,695000.0,3,2.5,4560,17622,2.0,0.0,4,9,0.0,1986,0.0,98074,47.621,-122.03,2014,28.0,28
1722059222,350000.0,3,1.5,1550,40752,1.0,0.0,5,7,0.0,1954,0.0,98031,47.394,-122.20200000000001,2014,60.0,60
8127700132,1240000.0,5,3.5,3180,4628,2.0,0.0,3,10,760.0,2001,0.0,98199,47.6423,-122.39399999999999,2015,14.0,14
1774000030,395000.0,6,2.25,2950,11200,1.0,0.0,4,7,1250.0,1970,0.0,98072,47.7476,-122.087,2015,45.0,45
4058800135,419000.0,5,3.0,2190,9652,2.0,0.0,3,7,0.0,1999,0.0,98178,47.5049,-122.23899999999999,2015,16.0,16
8682281600,592350.0,2,2.0,1570,4665,1.0,0.0,3,8,0.0,2006,0.0,98053,47.708999999999996,-122.01700000000001,2014,8.0,8
8562740520,855000.0,5,3.25,3420,5669,2.0,0.0,3,9,800.0,2003,0.0,98027,47.5366,-122.06700000000001,2014,11.0,11
3982700125,771000.0,4,2.5,2420,7200,2.0,0.0,3,9,0.0,1991,0.0,98033,47.6893,-122.197,2014,23.0,23
1120069036,325000.0,3,2.25,1570,43350,1.0,0.0,4,7,0.0,1967,0.0,98022,47.2377,-122.016,2014,47.0,47
3592500800,1850000.0,5,3.25,3680,6060,2.0,0.0,5,9,1050.0,1925,0.0,98112,47.6341,-122.304,2014,89.0,89
7905200310,545000.0,4,1.75,1910,6731,1.0,0.0,4,7,700.0,1953,0.0,98116,47.5693,-122.391,2014,61.0,61
7577700136,615000.0,3,1.75,1780,5175,1.0,0.0,4,7,790.0,1927,0.0,98116,47.5696,-122.38600000000001,2015,88.0,88
2629600016,625500.0,2,1.0,2160,7439,1.0,0.0,4,6,860.0,1953,0.0,98115,47.6981,-122.286,2015,62.0,62
9262800002,232000.0,3,1.5,1460,15000,1.0,0.0,3,7,0.0,1966,0.0,98001,47.3182,-122.271,2014,48.0,48
2892700041,168000.0,3,1.5,1370,7439,1.0,0.0,4,6,0.0,1963,0.0,98055,47.4499,-122.189,2014,51.0,51
2892700041,238000.0,3,1.5,1370,7439,1.0,0.0,4,6,0.0,1963,0.0,98055,47.4499,-122.189,2015,52.0,52
